,Artist,Name,Genre,Unnamed: 0,Weekly_rank_avg,Peak_Position,Weeks_on_Chart
1719,CHASE RICE,GONNA WANNA TONIGHT,COUNTRY,0.26622270404212484,0.7677018633540373,0.673469387755102,0.11764705882352941
1720,"LIL WAYNE, CHARLIE PUTH",NOTHING BUT TROUBLE,"SCREEN,RAP",0.26637757472510454,0.5338198757763976,0.8673469387755102,0.058823529411764705
1721,MAJOR LAZER,POWERFUL,"POP,TECH,ELECTRO-POP,ELECTRO,DANCE,ELECTRONIC",0.26653244540808424,0.6805900621118013,0.836734693877551,0.047058823529411764
1722,THE GAME,100,"TRAP,CANADA,WEST COAST,RAP",0.26668731609106394,0.194109396914446,0.8265306122448979,0.09411764705882353
1723,RICH HOMIE QUAN,FLEX,RAP,0.2668421867740437,0.5652173913043478,0.2551020408163265,0.2941176470588235
1724,BRETT ELDREDGE,LOSE MY MIND,COUNTRY,0.2669970574570234,0.9155279503105591,0.47959183673469385,0.21176470588235294
1725,RAE SREMMURD,THIS COULD BE US,RAP,0.2671519281400031,0.15914255415846087,0.48979591836734687,0.21176470588235294
1726,KEITH URBAN,"JOHN COUGAR, JOHN DEERE, JOHN 3:16",COUNTRY,0.2673067988229828,0.6937888198757765,0.39795918367346933,0.21176470588235294
1727,"DRAKE, FUTURE",LIVE FROM THE GUTTER,"TRAP,CANADA,RAP",0.2674616695059625,0.98944099378882,0.7448979591836734,0.03529411764705882
1728,"DRAKE, FUTURE",I'M THE PLUG,"TRAP,RAP",0.2676165401889422,0.6646258503401361,0.7653061224489796,0.03529411764705882
1729,PENTATONIX,CAN'T SLEEP LOVE,"A CAPPELLA,R&;B,POP",0.26777141087192197,0.6409937888198758,0.6816326530612244,0.049411764705882356
1730,TAYLOR SWIFT,BAD BLOOD,"ELECTRO-HOP,ELECTRO-POP,RAP,POP",0.26792628155490167,0.9260869565217392,0.0,0.2705882352941177
1731,"NICKY JAM, ENRIQUE IGLESIAS",EL PERDON,"LATIN MUSIC,LATIN POP,EN ESPA\XC3\XB1OL,REGGAETON,RAP",0.26808115223788137,0.9366459627329193,0.5612244897959183,0.3294117647058823
1732,SAM HUNT,HOUSE PARTY,COUNTRY,0.2682360229208611,0.5917184265010352,0.2551020408163265,0.21176470588235294
1733,"MADDIE, TAE",FLY,COUNTRY,0.2683908936038408,0.45484242005981135,0.6122448979591836,0.1411764705882353
1734,"DRAKE, FUTURE",CHANGE LOCATIONS,"TRAP,CANADA,RAP",0.26854576428682053,0.9113043478260869,0.8265306122448979,0.011764705882352941
1735,THE 1975,LOVE ME,"ALTERNATIVE POP,ALTERNATIVE ROCK,UK,ALTERNATIVE DANCE,POP-ROCK,NEW WAVE,POP,ROCK",0.26870063496980023,0.9709627329192547,0.5510204081632653,0.1952941176470588
1736,FALL OUT BOY,UMA THURMAN,"ELECTRONIC ROCK,ELECTRO-POP,ELECTRONIC,PUNK ROCK,ALTERNATIVE POP,ALTERNATIVE,ALTERNATIVE ROCK,POP-ROCK,POP-PUNK,POP,ROCK",0.26885550565277994,0.6921216083687479,0.21428571428571425,0.2941176470588235
1737,JEREMIH,PLANEZ,"R&;B,RAP",0.26901037633575964,0.7580227743271222,0.43877551020408156,0.21176470588235294
1738,CHRIS JANSON,BUY ME A BOAT,COUNTRY,0.26916524701873934,0.8084294587400178,0.4081632653061224,0.21176470588235294
1739,"DRAKE, FUTURE",PLASTIC BAG,RAP,0.26932011770171904,0.6726708074534162,0.7857142857142856,0.0
1740,FUTURE,JERSEY,"TRAP,RAP",0.2694749883846988,0.7743012422360249,0.8775510204081631,0.0
1741,ANDREW MCMAHON IN THE WILDERNESS,CECILIA AND THE SATELLITE,"ALTERNATIVE POP,ALTERNATIVE,ADULT ALTERNATIVE,ALTERNATIVE ROCK,SYNTH ROCK,SYNTH-POP,POP-ROCK,ROCK,POP",0.2696298590676785,0.7770186335403726,0.9693877551020408,0.011764705882352941
1742,A GREAT BIG WORLD,HOLD EACH OTHER,"R&;B,RAP,POP",0.2697847297506582,0.6294748729531339,0.9999999999999999,0.0
1743,LITTLE MIX,BLACK MAGIC,"DANCE-POP,GIRL GROUP,UK,POP",0.2699396004336379,0.4166149068322982,0.673469387755102,0.07058823529411765
1744,DRAKE,30 FOR 30 FREESTYLE,"CANADA,RAP",0.2700944711166176,0.7737355811889973,0.8877551020408162,0.0
1745,LUKE BRYAN,KICK THE DUST UP,COUNTRY,0.27024934179959736,0.7677018633540373,0.2551020408163265,0.21176470588235294
1746,JIDENNA,CLASSIC MAN,R&;B,0.27040421248257707,0.7424775707384403,0.21428571428571425,0.2235294117647059
1747,ANDY GRAMMER,"HONEY, I'M GOOD.","ROCK,POP",0.27055908316555677,0.6013975155279504,0.08163265306122448,0.3411764705882353
1748,THOMAS RHETT,CRASH AND BURN,"POP,COUNTRY",0.27071395384853647,0.9049689440993789,0.3571428571428571,0.21176470588235294
1749,NAUGHTY BOY,RUNNIN',"DRUM &; BASS,ELECTRONIC,POP",0.2708688245315162,0.3449505406027145,0.5408163265306121,0.14588235294117644
1750,FLO RIDA,"I DON'T LIKE IT, I LOVE IT","POP,RAP",0.2710236952144959,1.0,0.42857142857142855,0.1411764705882353
1751,KENDRICK LAMAR,ALRIGHT,"HIP-HOP,POP,POLITICS,SCREEN,PRODUCER,POST-BOP,CHRISTIAN,CONSCIOUS HIP-HOP,TRAP,WEST COAST,RAP",0.27117856589747563,0.9736024844720497,0.8163265306122448,0.1411764705882353
1752,MEEK MILL,R.I.C.O.,"GANGSTA RAP,BEEF,TRAP,CANADA,EAST COAST,RAP",0.27133343658045533,0.45093167701863357,0.39795918367346933,0.12941176470588237
1753,OMARION,POST TO BE,"DMV,WEST COAST,RAP,MEMES,R&;B",0.27148830726343504,0.97536231884058,0.12244897959183672,0.4117647058823529
1754,THE WEEKND,TELL YOUR FRIENDS,"CANADA,POP,R&;B",0.27164317794641474,0.8109937888198757,0.5408163265306122,0.011764705882352941
1755,DUSTIN LYNCH,HELL OF A NIGHT,COUNTRY,0.27179804862939444,0.6515527950310559,0.5510204081632653,0.16470588235294117
1756,5 SECONDS OF SUMMER,SHE'S KINDA HOT,"AUSTRALIA,POP-ROCK,POP,PUNK ROCK,ROCK",0.2719529193123742,0.6969565217391305,0.21428571428571425,0.08235294117647059
1757,TREY SONGZ,ABOUT YOU,R&;B,0.2721077899953539,0.532608695652174,0.836734693877551,0.011764705882352941
1758,JAKE OWEN,REAL LIFE,COUNTRY,0.2722626606783336,0.5354037267080746,0.7448979591836734,0.12941176470588237
1759,TORI KELLY,SHOULD'VE BEEN US,"POP,R&;B",0.2724175313613133,1.0,0.510204081632653,0.09411764705882353
1760,KYGO,FIRESTONE,"TROPICAL HOUSE,ELECTRONIC,POP",0.272572402044293,0.9260869565217392,0.4020408163265305,0.24705882352941172
1761,ZAC BROWN BAND,LOVING YOU EASY,COUNTRY,0.2727272727272727,0.8680124223602484,0.39795918367346933,0.17647058823529413
1762,THE WEEKND,PRISONER,"CANADA,POP,R&;B",0.27288214341025246,0.5037267080745342,0.4693877551020408,0.011764705882352941
1763,THE WEEKND,DARK TIMES,"R&;B,BLUES,CANADA,POP",0.27303701409323217,0.8204968944099379,0.9183673469387754,0.011764705882352941
1764,ZEDD,BEAUTIFUL NOW,"HOUSE,ELECTRONIC,POP",0.27319188477621187,0.6515527950310559,0.6428571428571428,0.1411764705882353
1765,"DOVE CAMERON, CAMERON BOYCE, BOOBOO STEWART, SOFIA CARSON",ROTTEN TO THE CORE,"DISNEY,SCREEN,POP",0.27334675545919157,0.4139751552795031,0.37755102040816324,0.047058823529411764
1766,PIA MIA,DO IT AGAIN,"POP,R&;B,RAP",0.2735016261421713,0.35212954747116243,0.7142857142857142,0.10588235294117646
1767,BIG SEAN,ONE MAN CAN CHANGE THE WORLD,RAP,0.27365649682515103,0.9683229813664598,0.8265306122448979,0.09411764705882353
1768,JASON DERULO,CHEYENNE,"R&;B,POP",0.27381136750813073,0.6198757763975156,0.6632653061224489,0.058823529411764705
1769,DISCLOSURE,OMEN,"UK,ELECTRONIC,POP",0.27396623819111043,0.21703369094673441,0.6428571428571428,0.047058823529411764
1770,THE WEEKND,SHAMELESS,"CANADA,POP,R&;B",0.27412110887409014,0.8838509316770187,0.7959183673469387,0.0
1771,NICKI MINAJ,THE NIGHT IS STILL YOUNG,"POP,RAP",0.27427597955706984,0.5776397515527951,0.3061224489795918,0.17647058823529413
1772,DAVID GUETTA,HEY MAMA,"POP,ELECTRONIC TRAP,ELECTRONIC,RAP",0.27443085024004954,0.1361413043478261,0.07142857142857142,0.2588235294117647
1773,IMAGINE DRAGONS,ROOTS,"ALTERNATIVE DANCE,TRIP-HOP,POP,POP-ROCK,ALTERNATIVE,ALTERNATIVE ROCK,ROCK",0.2745857209230293,0.7993788819875777,0.4816326530612244,0.1411764705882353
1774,THE WEEKND,LOSERS,"CANADA,UK,POP,R&;B",0.274740591606009,0.7782608695652175,0.763265306122449,0.058823529411764705
1775,5 SECONDS OF SUMMER,JET BLACK HEART,"AUSTRALIA,POP-ROCK,POP,PUNK ROCK,ROCK",0.2748954622889887,0.9524844720496894,0.5653061224489795,0.15764705882352942
1776,ELLIE GOULDING,LOVE ME LIKE YOU DO,"UK,SOUNDTRACK,SCREEN,POP",0.2750503329719684,0.826256352343309,0.020408163265306124,0.3764705882352941
1777,T,NASTY FREESTYLE,"MEMES,RAP",0.2752052036549481,0.21071428571428574,0.08163265306122448,0.21176470588235294
1778,N.W.A,STRAIGHT OUTTA COMPTON,"HIP-HOP,MEMES,EIGHTIES,HARDCORE HIP-HOP,WEST COAST,GANGSTA RAP,RAP",0.2753600743379278,0.5565217391304348,0.37755102040816324,0.0
1779,KID INK,BE REAL,RAP,0.27551494502090756,0.9524844720496894,0.42857142857142855,0.21176470588235294
1780,BLAKE SHELTON,SANGRIA,COUNTRY,0.27566981570388727,0.8099378881987578,0.37755102040816324,0.21176470588235294
1781,MICHAEL RAY,KISS YOU IN THE MORNING,COUNTRY,0.27582468638686697,0.5354037267080746,0.5510204081632653,0.1411764705882353
1782,BRANTLEY GILBERT,ONE HELL OF AN AMEN,"COUNTRY,ROCK",0.27597955706984667,0.717685518143184,0.43877551020408156,0.18823529411764706
1783,LANA DEL REY,HIGH BY THE BEACH,"PSYCHEDELIC,DREAM-POP,POWER POP,TRAP,ALTERNATIVE POP,ALTERNATIVE,POP",0.2761344277528264,0.5565217391304348,0.510204081632653,0.011764705882352941
1784,KIP MOORE,I'M TO BLAME,COUNTRY,0.27628929843580613,0.7177397364035752,0.5612244897959183,0.13647058823529412
1785,TOVE LO,TALKING BODY,"ELECTRO-POP,SYNTH-POP,POP",0.27644416911878583,0.4266459627329193,0.11224489795918367,0.3294117647058823
1786,ERIC CHURCH,LIKE A WRECKING BALL,COUNTRY,0.27659903980176553,1.0,0.510204081632653,0.2352941176470588
1787,J. COLE,WET DREAMZ,"PRODUCER,RAP",0.27675391048474524,0.7096273291925467,0.6122448979591836,0.21176470588235294
1788,JASON ALDEAN,TONIGHT LOOKS GOOD ON YOU,"COUNTRY,ROCK",0.27690878116772494,0.9524844720496894,0.4591836734693877,0.18823529411764706
1789,PITBULL,FUN,"RAP,R&;B",0.27706365185070464,0.272401111474338,0.39795918367346933,0.15294117647058822
1790,DJ KHALED,HOW MANY TIMES,"R&;B,RAP",0.2772185225336844,0.34350526600054015,0.6836734693877551,0.15294117647058822
1791,5 SECONDS OF SUMMER,FLY AWAY,"AUSTRALIA,POP-ROCK,POP,PUNK ROCK,ROCK",0.2773733932166641,0.5380434782608696,0.7612244897959183,0.06823529411764706
1792,"DJ SNAKE, ALUNAGEORGE",YOU KNOW YOU LIKE IT,"FRENCH POP,FRANCE,ELECTRO HOUSE,ELECTRONIC POP,ELECTRO,ELECTRO-POP,TRAP,ELECTRONIC,REMIX,HOUSE,POP",0.2775282638996438,0.8204968944099379,0.12244897959183672,0.2235294117647059
1793,DOVE CAMERON,IF ONLY,"SCREEN,POP",0.2776831345826235,0.40077639751552796,0.9489795918367346,0.0
1794,FUTURE,COMMAS,"ATLANTA,PRODUCER,TRAP,RAP",0.2778380052656032,0.5233362910381543,0.5510204081632653,0.21176470588235294
1795,MAC MILLER,100 GRANDKIDS,RAP,0.27799287594858296,0.7366459627329194,0.5326530612244897,0.14352941176470585
1796,SAM HUNT,TAKE YOUR TIME,COUNTRY,0.27814774663156266,0.18023715415019764,0.19387755102040813,0.3529411764705882
1797,TREY SONGZ,SLOW MOTION,R&;B,0.27830261731454237,0.6093167701863355,0.2551020408163265,0.2823529411764706
1798,DRAKE,CHARGED UP,"CANADA,BEEF,RAP",0.27845748799752207,0.4614906832298137,0.42653061224489786,0.2352941176470588
1799,CANAAN SMITH,LOVE YOU LIKE THAT,COUNTRY,0.27861235868050177,0.7888198757763976,0.4591836734693877,0.21176470588235294
1800,MAROON 5,THIS SUMMER'S GONNA HURT...,"ROCK,POP",0.2787672293634815,0.22444099378881988,0.22448979591836732,0.12941176470588237
1801,BRAD PAISLEY,CRUSHIN' IT,COUNTRY,0.27892210004646123,0.7149068322981367,0.6632653061224489,0.15294117647058822
1802,WALE,THE MATRIMONY,"DMV,R&;B,RAP",0.27907697072944093,0.8838509316770187,0.7040816326530611,0.19999999999999998
1803,SAGE THE GEMINI,GOOD THING,"POP,R&;B,RAP",0.27923184141242063,0.7008281573498966,0.7551020408163265,0.07058823529411765
1804,LITTLE BIG TOWN,GIRL CRUSH,"BALLAD,COUNTRY,ROCK",0.27938671209540034,0.98944099378882,0.173469387755102,0.2588235294117647
1805,TAYLOR SWIFT,SHAKE IT OFF,"DANCE-POP,POP",0.27954158277838004,0.8993788819875776,0.0,0.5647058823529412
1806,JANET,NO SLEEEP,"REMIX,POP,SOUL,R&;B,RAP",0.2796964534613598,0.3020496894409938,0.6326530612244897,0.0
1807,BEA MILLER,FIRE N GOLD,POP,0.2798513241443395,0.7503105590062112,0.36938775510204075,0.1811764705882353
1808,KELSEA BALLERINI,LOVE ME LIKE YOU MEAN IT,"POP,COUNTRY",0.2800061948273192,0.5625554569653949,0.44897959183673464,0.18823529411764706
1809,ECHOSMITH,BRIGHT,"ALTERNATIVE POP,INDIE POP,POP,CHRISTIAN,COUNTRY,ROCK",0.2801610655102989,0.6594720496894411,0.39795918367346933,0.21176470588235294
1810,EMINEM,KINGS NEVER DIE,"ROCK,SCREEN,RAP",0.2803159361932786,0.8669565217391305,0.8061224489795917,0.0
1811,"JANELLE MONAE, JIDENNA",YOGA,"POP,R&;B",0.2804708068762583,0.4667701863354038,0.7959183673469387,0.047058823529411764
1812,PRINCE ROYCE,BACK IT UP,POP,0.28062567755923806,0.573944099378882,0.9285714285714285,0.0
1813,SAM SMITH,LIKE I CAN,"UK,POP",0.28078054824221776,0.7201863354037268,0.9999999999999999,0.0
1814,EASTON CORBIN,BABY BE MY LOVE SONG,COUNTRY,0.28093541892519747,0.3150539391958156,0.5612244897959183,0.16470588235294117
1815,FLORIDA GEORGIA LINE,SIPPIN' ON FIRE,"COUNTRY,ROCK",0.28109028960817717,0.7032919254658386,0.39795918367346933,0.21176470588235294
1816,FUTURE,BLOW A BAG,"ATLANTA,TRAP,RAP",0.28124516029115687,0.4525155279503106,0.4653061224489795,0.22588235294117648
1817,TWENTY ONE PILOTS,TEAR IN MY HEART,"ELECTRO-POP,INDIE POP,POP",0.2814000309741366,0.7759144237405107,0.8265306122448979,0.07058823529411765
1818,CIARA,DANCE LIKE WE'RE MAKING LOVE,"POP,R&;B",0.28155490165711633,0.6357142857142858,0.6040816326530611,0.09647058823529411
1819,NATALIE LA ROSE,SOMEBODY,"ELECTRO-POP,POP,R&;B",0.28170977234009603,0.7175465838509317,0.09183673469387754,0.2823529411764706
1820,TAYLOR SWIFT,STYLE,"POP-ROCK,FUNK-POP,DISCO,POP",0.28186464302307573,0.6784782608695652,0.05102040816326531,0.3529411764705882
1821,BILLY CURRINGTON,DON'T IT,COUNTRY,0.28201951370605544,0.32705650658991064,0.43877551020408156,0.21176470588235294
1822,CARRIE UNDERWOOD,LITTLE TOY GUNS,COUNTRY,0.28217438438903514,0.8204968944099379,0.4693877551020408,0.18823529411764706
1823,CARLY RAE JEPSEN,I REALLY LIKE YOU,"CANADA,POP",0.2823292550720149,0.8542857142857143,0.38775510204081626,0.21176470588235294
1824,MEEK MILL,LORD KNOWS,"TRAP,CANADA,RAP",0.2824841257549946,0.5195652173913043,0.8877551020408162,0.0
1825,MEEK MILL,JUMP OUT THE FACE,RAP,0.2826389964379743,0.5895186335403727,0.9183673469387754,0.0
1826,TECH N9NE,HOOD GO CRAZY,RAP,0.282793867120954,0.7677018633540373,0.9081632653061223,0.058823529411764705
1827,STEVEN TYLER,LOVE IS YOUR NAME,COUNTRY,0.2829487378039337,0.7307453416149069,0.5775510204081632,0.1388235294117647
1828,MEEK MILL,BAD FOR YOU,RAP,0.2831036084869134,0.8680124223602484,0.7857142857142856,0.0
1829,A THOUSAND HORSES,SMOKE,COUNTRY,0.28325847916989316,0.2369970294355928,0.4693877551020408,0.21176470588235294
1830,NEEDTOBREATHE,BROTHER,"CHRISTIAN,ROCK",0.28341334985287286,0.662111801242236,0.9897959183673468,0.0
1831,GEORGE EZRA,BUDAPEST,"ROCK,FOLK ROCK,INDIE,UK,POP,FOLK",0.28356822053585257,0.4781627983000981,0.31632653061224486,0.24705882352941175
1832,TAYLOR SWIFT,BLANK SPACE,"TEEN POP,SYNTH-POP,ELECTRO-POP,POP",0.28372309121883227,0.5206211180124224,0.0,0.4
1833,MIGUEL,COFFEE,"SOUL,SOUL POP,R&;B",0.28387796190181197,0.6450549450549451,0.7857142857142856,0.011764705882352941
1834,DRAKE,KNOW YOURSELF,"TRAP,CANADA,RAP",0.28403283258479173,0.9208074534161491,0.5306122448979591,0.21176470588235294
1835,JESSIE J,FLASHLIGHT,"UK,SOUNDTRACK,POP",0.28418770326777143,0.7162267080745343,0.6122448979591836,0.058823529411764705
1836,MEGHAN TRAINOR,DEAR FUTURE HUSBAND,POP,0.28434257395075113,0.6832298136645963,0.13265306122448978,0.2588235294117647
1837,ARIANA GRANDE,ONE LAST TIME,"UK,POP",0.28449744463373083,0.9366459627329193,0.12244897959183672,0.21176470588235294
1838,DRAKE,ENERGY,"PRODUCER,TRAP,CANADA,RAP",0.28465231531671054,0.7782608695652175,0.2551020408163265,0.21176470588235294
1839,KENNY CHESNEY WITH GRACE POTTER,WILD CHILD,COUNTRY,0.28480718599969024,0.7465838509316771,0.5612244897959183,0.15294117647058822
1840,SHAGGY,I NEED YOUR LOVE,POP,0.28496205668267,0.7068322981366459,0.6632653061224489,0.07058823529411765
1841,"BRITNEY SPEARS, IGGY AZALEA",PRETTY GIRLS,"PRODUCER,ELECTRO-POP,RAP,POP",0.2851169273656497,0.8991028295376122,0.2857142857142857,0.07058823529411765
1842,YOUNG THUG,CHECK,"ATLANTA,TRAP,RAP",0.2852717980486294,0.5522981366459628,0.5510204081632653,0.07764705882352942
1843,SAM SMITH,LAY ME DOWN,"UK,POP",0.2854266687316091,0.7719254658385094,0.07142857142857142,0.21176470588235294
1844,HILARY DUFF,SPARKS,"SYNTH-POP,DANCE-POP,POP",0.2855815394145888,0.3427018633540373,0.5306122448979591,0.16235294117647056
1845,"MUMFORD, SONS",BELIEVE,"FOLK ROCK,ADULT ALTERNATIVE,ALTERNATIVE ROCK,INDIE ROCK,UK,ROCK",0.28573641009756856,0.8069210292812777,0.3061224489795918,0.15294117647058822
1846,KEVIN GATES,I DON'T GET TIRED,"R&;B,RAP",0.28589128078054826,0.9619875776397517,0.9081632653061223,0.08235294117647059
1847,CHEDDA DA CONNECT,FLICKA DA WRIST,RAP,0.28604615146352796,0.7149068322981367,0.9489795918367346,0.023529411764705882
1848,BANDIT GANG MARCO,NASTY,RAP,0.28620102214650767,0.15868563414145462,0.4081632653061224,0.08235294117647059
1849,"PITBULL, NE",TIME OF OUR LIVES,"POP,RAP",0.28635589282948737,0.7289855072463768,0.08163265306122448,0.2941176470588235
1850,NICK JONAS,CHAINS,POP,0.28651076351246707,0.9096618357487923,0.12244897959183672,0.21176470588235294
1851,KANYE WEST,ALL DAY,"UK,DRILL,TRAP,PRODUCER,RAP",0.28666563419544683,0.11208356860530774,0.14285714285714282,0.15294117647058822
1852,ZEDD,I WANT YOU TO KNOW,"ELECTRO HOUSE,ELECTRONIC,POP",0.28682050487842653,0.5120627656096765,0.16326530612244897,0.16470588235294117
1853,EMINEM,PHENOMENAL,"SOUNDTRACK,RAP",0.28697537556140623,0.5565217391304348,0.5816326530612244,0.12
1854,HOW I BECAME THE BOMB,"ULAY, OH",POP,0.28713024624438593,0.383776397515528,0.4040816326530612,0.17411764705882354
1855,NICKI MINAJ,TRUFFLE BUTTER,"CANADA,ELECTRO-HOP,HOUSE,PRODUCER,RAP",0.28728511692736564,0.6288509316770187,0.13265306122448978,0.21176470588235294
1856,"RIHANNA, KANYE WEST, PAUL MCCARTNEY",FOURFIVESECONDS,"ACOUSTIC,FOLK,SOUL POP,POP",0.2874399876103454,0.0588711855252498,0.030612244897959183,0.21176470588235294
1857,A$AP ROCKY,ELECTRIC BODY,"CLOUD RAP,EAST COAST,R&;B,TRAP,POP,RAP",0.2875948582933251,0.5389233954451347,0.8061224489795917,0.0
1858,JAMIE FOXX,YOU CHANGED ME,R&;B,0.2877497289763048,0.7299911268855369,0.9387755102040816,0.0
1859,MEGHAN TRAINOR,ALL ABOUT THAT BASS,"ADULT CONTEMPORARY,R&;B,BUBBLEGUM POP,DOO-WOP,POP",0.2879045996592845,0.8732919254658386,0.0,0.5294117647058824
1860,ZAC BROWN BAND,HOMEGROWN,COUNTRY,0.2880594703422642,0.8955831608005522,0.346938775510204,0.21176470588235294
1861,KELLY CLARKSON,HEARTBEAT SONG,POP,0.2882143410252439,0.6993197278911565,0.2040816326530612,0.21176470588235294
1862,CIARA,I BET,R&;B,0.28836921170822366,0.5117716651878143,0.42857142857142855,0.1411764705882353
1863,KENDRICK LAMAR,KING KUNTA,"PRODUCER,FUNK,FUNK ROCK,G-FUNK,RAP,WEST COAST",0.28852408239120336,0.35143334925943626,0.5816326530612245,0.10588235294117646
1864,KEITH URBAN,RAISE 'EM UP,COUNTRY,0.28867895307418306,0.6832298136645963,0.5612244897959183,0.1411764705882353
1865,SAWYER FREDERICKS,PLEASE,"POP,THE VOICE,ROCK",0.28883382375716277,0.9401656314699791,0.3714285714285714,0.16705882352941176
1866,NICKI MINAJ,FEELING MYSELF,RAP,0.28898869444014247,0.5840924775707386,0.38775510204081626,0.21176470588235294
1867,HOZIER,TAKE ME TO CHURCH,"BLUES,GOSPEL,PIANO,IRELAND,SINGER-SONGWRITER,INDIE,FOLK ROCK,BLUES ROCK,ALTERNATIVE,ROCK,ADULT ALTERNATIVE,INDIE ROCK,ADULT CONTEMPORARY,ALTERNATIVE ROCK,SOUL,LGBTQ+",0.28914356512312217,0.14307065217391307,0.01020408163265306,0.45882352941176474
1868,"CHRIS BROWN, TYGA",AYO,"R&;B,RAP",0.28929843580610193,0.8637888198757764,0.2040816326530612,0.21176470588235294
1869,MEGHAN LINSEY,CHANGE MY MIND,"ROCK,THE VOICE,POP",0.28945330648908163,0.9788819875776398,0.30612244897959184,0.2588235294117647
1870,ERIC PASLAY,SHE DON'T LOVE YOU,COUNTRY,0.28960817717206133,0.7201863354037268,0.7755102040816326,0.11764705882352941
1871,LUKE BRYAN,GAMES,COUNTRY,0.28976304785504103,0.33670242800677586,0.9285714285714285,0.03529411764705882
1872,RAE SREMMURD,THROW SUM MO,"TRAP,RAP",0.28991791853802074,0.8099378881987578,0.2959183673469387,0.21176470588235294
1873,SAM SMITH,I'M NOT THE ONLY ONE,"PIANO,ADULT ALTERNATIVE,ADULT CONTEMPORARY,BLUE-EYED SOUL,SOUL,SOUL POP,BALLAD,POP-ROCK,UK,POP",0.2900727892210005,0.24338121118012424,0.04081632653061224,0.4117647058823529
1874,TYLER FARR,A GUY WALKS INTO A BAR,COUNTRY,0.2902276599039802,0.23500000000000004,0.510204081632653,0.21176470588235294
1875,SHEPPARD,GERONIMO,ROCK,0.2903825305869599,0.4139751552795031,0.5306122448979591,0.2235294117647059
1876,DIERKS BENTLEY,SAY YOU DO,COUNTRY,0.2905374012699396,0.2858272162619989,0.520408163265306,0.18823529411764706
1877,NATE RUESS,NOTHING WITHOUT LOVE,"ROCK,POP",0.2906922719529193,0.9366459627329193,0.7755102040816326,0.023529411764705882
1878,NICK FRADIANI,BEAUTIFUL LIFE,POP,0.290847142635899,0.5406832298136647,0.6877551020408162,0.10823529411764705
1879,MEGHAN TRAINOR,LIPS ARE MOVIN,"DOO-WOP,BUBBLEGUM POP,POP",0.29100201331887876,0.32975451049985216,0.030612244897959183,0.3176470588235294
1880,COLE SWINDELL,AIN'T WORTH THE WHISKEY,COUNTRY,0.29115688400185846,0.3442102928127773,0.42857142857142855,0.19999999999999998
1881,TORI KELLY,NOBODY LOVE,"POP,R&;B",0.29131175468483816,0.08537159991432852,0.6020408163265305,0.10588235294117646
1882,RIHANNA,AMERICAN OXYGEN,"R&;B,POP",0.29146662536781787,0.8010460934946062,0.7857142857142856,0.023529411764705882
1883,DRAKE,10 BANDS,"TRAP,CANADA,RAP",0.29162149605079757,0.5797515527950311,0.5816326530612245,0.12941176470588237
1884,FALL OUT BOY,CENTURIES,"PUNK ROCK,ALTERNATIVE POP,ALTERNATIVE,ALTERNATIVE ROCK,POP-ROCK,POP-PUNK,POP,ROCK",0.2917763667337773,0.9155279503105591,0.09183673469387754,0.3764705882352941
1885,DRAKE,LEGEND,"CANADA,RAP",0.29193123741675703,0.8627329192546584,0.520408163265306,0.11764705882352941
1886,USHER,I DON'T MIND,"R&;B,RAP",0.29208610809973673,0.750103519668737,0.1020408163265306,0.24705882352941175
1887,VANCE JOY,RIPTIDE,"AUSTRALIA,SINGER-SONGWRITER,CONTEMPORARY FOLK,ADULT ALTERNATIVE,ADULT CONTEMPORARY,FOLK,ALTERNATIVE,ALTERNATIVE ROCK,INDIE ROCK,POP,FOLK ROCK,INDIE POP,ROCK",0.29224097878271643,0.8732919254658386,0.2959183673469387,0.49411764705882344
1888,LEE BRICE,DRINKING CLASS,"COUNTRY,ROCK",0.29239584946569613,0.37400177462289275,0.5306122448979591,0.2352941176470588
1889,CALVIN HARRIS,OUTSIDE,"ELECTRONIC,DANCE,UK,POP",0.29255072014867584,0.3695652173913044,0.2857142857142857,0.21176470588235294
1890,MIRANDA LAMBERT,LITTLE RED WAGON,COUNTRY,0.2927055908316556,0.7043478260869566,0.5510204081632653,0.10588235294117646
1891,"KID INK, TYGA, WALE, YG, RICH HOMIE QUAN",RIDE OUT,RAP,0.2928604615146353,0.49068322981366463,0.7040816326530611,0.011764705882352941
1892,IGGY AZALEA,TROUBLE,"AUSSIE HIP-HOP,AUSTRALIA,SOUL POP,DOO-WOP,R&;B,POP,RAP",0.293015332197615,0.13768115942028983,0.673469387755102,0.03529411764705882
1893,NICKI MINAJ,ONLY,"DMV,CANADA,EAST COAST,TRAP,RAP",0.2931702028805947,0.6594720496894411,0.11224489795918367,0.2705882352941177
1894,SAM SMITH,STAY WITH ME,"PIANO,ADULT ALTERNATIVE,ADULT CONTEMPORARY,SOUL POP,BLUE-EYED SOUL,BALLAD,SOUL,UK,POP",0.2933250735635744,0.4446622670807454,0.01020408163265306,0.6117647058823529
1895,CHRIS YOUNG,LONELY EYES,COUNTRY,0.29347994424655416,0.5512422360248448,0.5,0.18823529411764706
1896,LUNCHMONEY LEWIS,BILLS,"RAP,POP",0.29363481492953386,0.20511801242236027,0.7959183673469387,0.047058823529411764
